ts,line,air_temp,humidity,pressure,soil_moisture,soil_moisture_trend,vapor_pressure_deficit,heat_stress,moisture_temp_ratio,volume_increase,rain_6h,wind_speed,et0,solar_radiation,hour_sin,hour_cos,weekday_sin,weekday_cos,mode,soil_moisture_lag1,air_temp_lag1,humidity_lag1,soil_moisture_delta,air_temp_delta,humidity_delta,soil_moisture_mean_24h,soil_moisture_max_24h,soil_moisture_min_24h,air_temp_max_24h,class
2023-07-03 00:00:00,1,20.616666666666667,77.66666666666667,1007.4416666666667,23.197499999999998,-0.03575649580797844,0.5424867843871872,4.604388888888888,1.0731303006939088,0,0.0,5.866666666666668,0.6000000000000001,10.833333333333334,0.7071067811865475,0.7071067811865476,0.0,1.0,A,23.575714285714287,25.07714285714286,64.87142857142857,-0.3782142857142894,-4.460476190476193,12.795238095238105,23.70059523809524,24.143611111111113,23.197499999999998,34.025000000000006,0
2023-07-03 06:00:00,1,32.42222222222222,50.84722222222222,1007.688888888889,23.005833333333335,-0.038791884677234434,2.393447098065979,15.93642283950617,0.6883394281914895,0,0.0,4.466666666666668,13.200000000000003,532.8333333333334,0.7071067811865476,-0.7071067811865475,0.0,1.0,A,23.197499999999998,20.616666666666667,77.66666666666667,-0.19166666666666288,11.80555555555555,-26.81944444444445,23.416150793650797,23.88555555555556,23.005833333333335,34.025000000000006,0
2023-07-03 12:00:00,1,31.56944444444444,51.333333333333336,1006.5527777777778,22.727222222222224,-0.037366441925736966,2.2582821091925633,15.363796296296295,0.6978081023454159,0,52.19999999999999,5.833333333333333,13.080000000000002,502.6666666666667,-0.7071067811865471,-0.7071067811865479,0.0,1.0,A,23.005833333333335,32.42222222222222,50.84722222222222,-0.27861111111111114,-0.8527777777777779,0.48611111111111427,23.12656746031746,23.575714285714287,22.727222222222224,32.42222222222222,0
2023-07-03 18:00:00,1,21.76388888888889,76.0,1008.9111111111114,22.44861111111111,-0.04603424595250343,0.6254687426262253,5.223333333333334,0.986150091519219,0,26.400000000000002,5.216666666666667,0.78,26.833333333333332,-0.7071067811865477,0.7071067811865474,0.0,1.0,A,22.727222222222224,31.56944444444444,51.333333333333336,-0.2786111111111147,-9.80555555555555,24.666666666666664,22.844791666666666,23.197499999999998,22.44861111111111,32.42222222222222,0
2023-07-04 00:00:00,1,20.3,79.32352941176471,1011.1411764705881,22.191764705882356,-0.03283403791635088,0.4925257982665816,4.197323529411763,1.0418668876001105,0,28.799999999999997,13.367647058823529,0.15,3.8823529411764706,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,A,22.44861111111111,21.76388888888889,76.0,-0.2568464052287531,-1.4638888888888886,3.32352941176471,22.593357843137255,23.005833333333335,22.191764705882356,32.42222222222222,0
2023-07-04 06:00:00,1,30.54571428571429,50.285714285714285,1010.8942857142856,21.982,-0.048510924570787775,2.1763414175523668,15.185583673469388,0.6968299972828547,228,1.7000000000000002,3.6599999999999997,7.8999999999999995,341.48571428571427,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,A,22.191764705882356,20.3,79.32352941176471,-0.20976470588235685,10.245714285714289,-29.037815126050425,22.337399509803923,22.727222222222224,21.982,31.56944444444444,1
2023-07-04 12:00:00,1,32.5,43.263888888888886,1008.5944444444443,23.41722222222222,1.0247683868008581,2.7748377680666483,18.439236111111114,0.6990215588723051,1354,13.200000000000003,6.550000000000001,11.999999999999996,453.5,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,A,21.982,30.54571428571429,50.285714285714285,1.4352222222222224,1.9542857142857102,-7.021825396825399,22.509899509803923,23.41722222222222,21.982,32.5,2
2023-07-04 18:00:00,1,22.98611111111111,68.08333333333333,1008.9777777777776,26.646388888888886,-0.4071746195272262,0.8959258551075537,7.336400462962964,1.1109090909090908,0,32.4,8.08333333333333,1.08,28.833333333333332,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,A,23.41722222222222,32.5,43.263888888888886,3.2291666666666643,-9.51388888888889,24.819444444444443,23.559343954248366,26.646388888888886,21.982,32.5,0
2023-07-05 00:00:00,1,20.980555555555554,76.73611111111111,1010.7111111111109,25.262222222222228,-0.13173152957222625,0.57788350450738,4.880893132716048,1.1492986225199042,0,3.5999999999999996,8.950000000000003,0.42000000000000015,10.5,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,A,26.646388888888886,22.98611111111111,68.08333333333333,-1.3841666666666583,-2.0055555555555564,8.652777777777786,24.32695833333333,26.646388888888886,21.982,32.5,0
2023-07-05 06:00:00,1,30.77499999999999,49.333333333333336,1010.5861111111114,24.408888888888885,-0.19134824380235171,2.2472510109443924,15.592666666666661,0.768179036629076,0,0.0,2.0833333333333335,13.02,543.8333333333334,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,A,25.262222222222228,20.980555555555554,76.73611111111111,-0.8533333333333424,9.794444444444437,-27.40277777777778,24.933680555555554,26.646388888888886,23.41722222222222,32.5,0
2023-07-05 12:00:00,1,32.08,46.114285714285714,1007.6514285714287,25.086,0.9057818630005556,2.57375018215283,17.286537142857146,0.7583434099153568,816,0.0,5.114285714285714,14.759999999999998,569.9428571428572,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,A,24.408888888888885,30.77499999999999,49.333333333333336,0.6771111111111132,1.3050000000000068,-3.219047619047622,25.350875,26.646388888888886,24.408888888888885,32.08,1
2023-07-05 18:00:00,1,23.43428571428571,66.07142857142857,1008.8199999999999,26.682,-0.3972810816649282,0.9785291300555958,7.9509183673469375,1.0919901777362022,0,0.0,6.937142857142857,1.25,22.457142857142856,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,A,25.086,32.08,46.114285714285714,1.596,-8.645714285714288,19.957142857142856,25.35977777777778,26.682,24.408888888888885,32.08,0
2023-07-06 00:00:00,1,20.716666666666665,78.15277777777777,1010.697222222222,25.347499999999993,-0.12743992787416275,0.5339571045443408,4.526016203703705,1.1671910974673827,0,0.0,8.316666666666663,0.6600000000000001,6.666666666666667,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,A,26.682,23.43428571428571,66.07142857142857,-1.3345000000000056,-2.7176190476190456,12.081349206349202,25.38109722222222,26.682,24.408888888888885,32.08,0
