ts,line,air_temp,humidity,pressure,soil_moisture,soil_moisture_trend,volume_increase,rain_6h,wind_speed,et0,solar_radiation,hour_sin,hour_cos,weekday_sin,weekday_cos,mode,class
2023-07-03 00:00:00,1,20.616666666666667,77.66666666666667,1007.4416666666667,23.197499999999998,-0.03575649580797844,0,0.0,5.866666666666668,0.6000000000000001,10.833333333333334,0.7071067811865475,0.7071067811865476,0.0,1.0,A,0
2023-07-03 06:00:00,1,32.42222222222222,50.84722222222222,1007.688888888889,23.005833333333335,-0.038791884677234434,0,0.0,4.466666666666668,13.200000000000003,532.8333333333334,0.7071067811865476,-0.7071067811865475,0.0,1.0,A,0
2023-07-03 12:00:00,1,31.56944444444444,51.333333333333336,1006.5527777777778,22.727222222222224,-0.037366441925736966,0,52.19999999999999,5.833333333333333,13.080000000000002,502.6666666666667,-0.7071067811865471,-0.7071067811865479,0.0,1.0,A,0
2023-07-03 18:00:00,1,21.76388888888889,76.0,1008.9111111111114,22.44861111111111,-0.04603424595250343,0,26.400000000000002,5.216666666666667,0.78,26.833333333333332,-0.7071067811865477,0.7071067811865474,0.0,1.0,A,0
2023-07-04 00:00:00,1,20.3,79.32352941176471,1011.1411764705881,22.191764705882356,-0.03283403791635088,0,28.799999999999997,13.367647058823529,0.15,3.8823529411764706,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,A,0
2023-07-04 06:00:00,1,30.54571428571429,50.285714285714285,1010.8942857142856,21.982,-0.048510924570787775,228,1.7000000000000002,3.6599999999999997,7.8999999999999995,341.48571428571427,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,A,1
2023-07-04 12:00:00,1,32.5,43.263888888888886,1008.5944444444443,23.41722222222222,1.0247683868008581,1354,13.200000000000003,6.550000000000001,11.999999999999996,453.5,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,A,2
2023-07-04 18:00:00,1,22.98611111111111,68.08333333333333,1008.9777777777776,26.646388888888886,-0.4071746195272262,0,32.4,8.08333333333333,1.08,28.833333333333332,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,A,0
2023-07-05 00:00:00,1,20.980555555555554,76.73611111111111,1010.7111111111109,25.262222222222228,-0.13173152957222625,0,3.5999999999999996,8.950000000000003,0.42000000000000015,10.5,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,A,0
2023-07-05 06:00:00,1,30.77499999999999,49.333333333333336,1010.5861111111114,24.408888888888885,-0.19134824380235171,0,0.0,2.0833333333333335,13.02,543.8333333333334,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,A,0
2023-07-05 12:00:00,1,32.08,46.114285714285714,1007.6514285714287,25.086,0.9057818630005556,816,0.0,5.114285714285714,14.759999999999998,569.9428571428572,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,A,1
2023-07-05 18:00:00,1,23.43428571428571,66.07142857142857,1008.8199999999999,26.682,-0.3972810816649282,0,0.0,6.937142857142857,1.25,22.457142857142856,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,A,0
2023-07-06 00:00:00,1,20.716666666666665,78.15277777777777,1010.697222222222,25.347499999999993,-0.12743992787416275,0,0.0,8.316666666666663,0.6600000000000001,6.666666666666667,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,A,0
2023-07-06 06:00:00,1,25.12777777777778,61.52777777777778,1012.6027777777779,24.660555555555554,-0.1401442628543826,0,2.4000000000000004,6.550000000000001,7.979999999999999,326.3333333333333,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,A,0
2023-07-06 12:00:00,1,27.033333333333335,53.736111111111114,1012.5166666666669,23.879722222222217,-0.10204571503173553,0,6.0,7.550000000000001,10.559999999999999,410.3333333333333,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,A,0
2023-07-06 18:00:00,1,19.383333333333336,78.72222222222223,1014.6805555555558,23.384444444444444,-0.07690406416813932,0,0.0,3.4000000000000004,0.9000000000000001,26.333333333333332,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,A,0
2023-07-07 00:00:00,1,17.41428571428571,88.12857142857143,1016.6942857142858,23.101999999999997,-0.037712614909635594,0,0.0,5.217142857142857,0.18,9.942857142857143,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,A,0
2023-07-07 06:00:00,1,30.927777777777774,48.583333333333336,1016.9916666666668,22.95916666666666,-0.01860622203453917,0,0.0,5.833333333333335,13.859999999999996,570.0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,A,0
2023-07-07 12:00:00,1,33.26111111111111,39.236111111111114,1015.4055555555553,22.72416666666667,-0.048514900862441084,0,0.0,10.850000000000001,18.060000000000002,646.8333333333334,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,A,0
2023-07-07 18:00:00,1,24.26285714285714,59.74285714285714,1016.1028571428571,22.480571428571423,-0.036949299409824984,0,0.0,8.485714285714286,2.31,28.885714285714286,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,A,0
2023-07-08 00:00:00,1,17.941666666666663,85.0,1017.4222222222223,22.278333333333336,-0.029985921497048772,0,0.0,6.699999999999998,0.36,10.0,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,A,0
2023-07-08 06:00:00,1,31.64411764705882,44.970588235294116,1016.6117647058823,22.07117647058823,-0.07553906518478945,330,0.0,5.502941176470589,11.829999999999998,490.5,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,A,1
2023-07-08 12:00:00,1,35.81428571428571,34.871428571428574,1014.5542857142858,21.69514285714286,-0.027155618282612853,6,0.0,5.97142857142857,17.15,641.1142857142858,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,A,1
2023-07-08 18:00:00,1,23.222222222222225,68.68055555555556,1015.6333333333332,21.586666666666666,-0.02844496767463574,0,0.0,5.083333333333335,1.8,32.5,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,A,0
2023-07-09 00:00:00,1,21.180000000000003,74.3,1017.1114285714284,21.458571428571435,-0.012777674957624567,0,0.0,4.905714285714286,0.3499999999999999,10.285714285714286,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,A,0
2023-07-09 06:00:00,1,34.37499999999999,42.736111111111114,1016.7333333333333,21.38111111111111,-0.03627249401595416,0,0.0,4.8,14.760000000000002,566.8333333333334,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,A,0
2023-07-09 12:00:00,1,37.59714285714286,37.47142857142857,1014.3742857142859,21.046857142857146,-0.05211389339135951,0,0.0,6.434285714285715,18.06,639.6857142857143,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,A,0
2023-07-09 18:00:00,1,25.649999999999995,68.04166666666667,1015.3111111111112,20.845833333333335,-0.0309026877379273,0,0.0,6.7333333333333325,2.2199999999999998,31.833333333333332,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,A,0
2023-07-10 00:00:00,1,23.04722222222222,72.29166666666667,1016.6416666666667,20.67722222222222,-0.01653383850099097,0,0.0,3.9833333333333325,0.3,9.833333333333334,0.7071067811865475,0.7071067811865476,0.0,1.0,A,0
2023-07-10 06:00:00,1,35.23428571428571,46.82857142857143,1016.1371428571427,20.49457142857143,-0.03797089144405583,985,0.0,3.4942857142857147,14.280000000000001,553.4,0.7071067811865476,-0.7071067811865475,0.0,1.0,A,2
2023-07-10 12:00:00,1,39.136111111111106,38.72222222222222,1012.7833333333333,21.07444444444444,0.3349712700095865,915,0.0,3.5166666666666675,17.339999999999993,598.3333333333334,-0.7071067811865471,-0.7071067811865479,0.0,1.0,A,2
2023-07-10 18:00:00,1,28.64,53.357142857142854,1012.7800000000001,21.74657142857143,-0.04809489028533807,0,0.0,6.3028571428571425,2.0299999999999994,32.57142857142857,-0.7071067811865477,0.7071067811865474,0.0,1.0,A,0
2023-07-11 00:00:00,1,24.27777777777778,61.763888888888886,1013.5166666666664,21.50166666666667,-0.03299058042707949,0,0.0,5.849999999999999,1.0800000000000003,9.666666666666666,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,A,0
2023-07-11 06:00:00,1,35.69722222222222,46.09722222222222,1012.9055555555557,17.218611111111116,-1.8341798585379392,0,0.0,4.316666666666668,15.299999999999999,562.6666666666666,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,A,0
2023-07-11 12:00:00,1,39.45277777777778,36.52777777777778,1010.0555555555555,14.202499999999999,0.013829342767567965,0,0.0,3.133333333333333,17.399999999999995,610.8333333333334,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,A,0
