ts,line,soil_moisture,current_volume,air_temp,air_humidity,pressure
2023-08-04 10:16:30.282,1,25.8,25991,29.5,41.0,1002.6
2023-08-04 10:21:21.496,2,17.73,17647,29.5,41.0,1002.6
2023-08-04 10:23:10.038,3,19.7,11319,29.5,41.0,1002.6
2023-08-04 10:26:31.636,1,25.8,25991,29.9,38.0,1002.4
2023-08-04 10:31:22.848,2,17.73,17647,29.9,38.0,1002.4
2023-08-04 10:33:11.404,3,19.7,11319,29.9,38.0,1002.4
2023-08-04 10:36:33.017,1,25.75,25991,29.9,41.0,1002.5
2023-08-04 10:41:24.215,2,17.67,17647,29.9,41.0,1002.5
2023-08-04 10:43:12.765,3,19.6,11319,29.9,41.0,1002.5
2023-08-04 10:46:34.393,1,25.75,25991,29.6,42.0,1002.4
2023-08-04 10:51:25.569,2,17.67,17647,29.6,42.0,1002.4
2023-08-04 10:53:14.131,3,19.6,11319,29.6,42.0,1002.4
2023-08-04 10:56:35.740,1,25.75,25991,28.9,43.5,1002.4
2023-08-04 11:01:26.943,2,17.67,17647,28.9,43.5,1002.4
2023-08-04 11:03:15.485,3,19.6,11319,28.9,43.5,1002.4
2023-08-04 11:06:37.113,1,25.75,25991,28.6,43.5,1002.2
2023-08-04 11:13:16.929,3,19.56,11319,28.6,43.5,1002.2
2023-08-04 11:16:38.482,1,25.68,25991,28.9,40.5,1002.2
2023-08-04 11:21:29.650,2,17.67,17647,28.9,40.5,1002.2
2023-08-04 11:23:18.285,3,19.56,11319,28.9,40.5,1002.2
2023-08-04 11:26:39.844,1,25.68,25991,29.1,42.5,1002.2
2023-08-04 11:31:31.010,2,17.67,17647,29.1,42.5,1002.2
2023-08-04 11:33:19.655,3,19.56,11319,29.1,42.5,1002.2
2023-08-04 11:36:41.214,1,25.68,25991,29.5,44.0,1002.2
2023-08-04 11:41:32.394,2,17.62,17647,29.5,44.0,1002.2
2023-08-04 11:43:21.012,3,19.56,11319,29.5,44.0,1002.2
2023-08-04 11:46:42.565,1,25.68,25991,29.6,39.5,1002.2
2023-08-04 11:51:33.749,2,17.67,17647,29.6,39.5,1002.2
2023-08-04 11:53:22.375,3,19.49,11319,29.6,39.5,1002.2
2023-08-04 11:56:43.948,1,25.75,25991,30.1,42.0,1002.1
2023-08-04 12:01:35.104,2,17.62,17647,30.1,42.0,1002.1
2023-08-04 12:06:45.338,1,25.68,25991,30.0,44.5,1002.1
2023-08-04 12:13:25.093,3,19.45,11319,30.0,44.5,1002.1
2023-08-04 12:16:46.677,1,25.68,25991,29.8,41.5,1001.9
2023-08-04 12:21:37.845,2,17.62,17647,29.8,41.5,1001.9
2023-08-04 12:23:26.459,3,19.45,11319,29.8,41.5,1001.9
2023-08-04 12:26:48.032,1,25.62,25991,29.3,40.0,1001.8
2023-08-04 12:31:39.210,2,17.58,17647,29.3,40.0,1001.8
2023-08-04 12:33:27.810,3,19.45,11319,29.3,40.0,1001.8
2023-08-04 12:36:49.419,1,25.75,25991,28.8,42.5,1001.6
2023-08-04 12:41:40.580,2,17.58,17647,28.8,42.5,1001.6
2023-08-04 12:43:29.178,3,19.45,11319,28.8,42.5,1001.6
2023-08-04 12:46:50.789,1,25.75,25991,28.2,40.0,1001.4
2023-08-04 12:53:30.546,3,19.41,11319,28.2,40.0,1001.4
2023-08-04 12:56:52.137,1,25.62,25991,27.8,41.5,1001.2
2023-08-04 13:01:43.284,2,17.58,17647,27.8,41.5,1001.2
2023-08-04 13:03:31.902,3,19.41,11319,27.8,41.5,1001.2
2023-08-04 13:06:53.506,1,25.68,25991,27.8,41.5,1001.1
2023-08-04 13:11:44.668,2,17.58,17647,27.8,41.5,1001.1
2023-08-04 13:13:33.274,3,19.31,11319,27.8,41.5,1001.1
2023-08-04 13:16:54.880,1,26.09,25991,27.6,46.0,1001.3
2023-08-04 13:21:46.026,2,17.58,17647,27.6,46.0,1001.3
2023-08-04 13:23:34.623,3,19.31,11319,27.6,46.0,1001.3
2023-08-04 13:26:56.244,1,25.75,25991,28.4,45.5,1001.5
2023-08-04 13:31:47.374,2,17.52,17647,28.4,45.5,1001.5
2023-08-04 13:33:35.990,3,19.31,11319,28.4,45.5,1001.5
2023-08-04 13:36:57.597,1,25.75,25991,28.6,45.0,1001.7
2023-08-04 13:41:48.731,2,17.52,17647,28.6,45.0,1001.7
2023-08-04 13:43:37.344,3,19.31,11319,28.6,45.0,1001.7
2023-08-04 13:46:58.958,1,25.75,25991,27.8,40.0,1001.8
2023-08-04 13:51:50.088,2,17.48,17647,27.8,40.0,1001.8
2023-08-04 13:53:38.729,3,19.25,11319,27.8,40.0,1001.8
2023-08-04 13:57:00.310,1,25.68,25991,27.4,45.0,1001.8
2023-08-04 14:01:51.444,2,17.48,17647,27.4,45.0,1001.8
2023-08-04 14:03:40.086,3,19.25,11319,27.4,45.0,1001.8
2023-08-04 14:07:01.687,1,25.57,25991,27.5,47.0,1001.7
2023-08-04 14:11:52.818,2,17.37,17647,27.5,47.0,1001.7
2023-08-04 14:13:41.464,3,19.2,11319,27.5,47.0,1001.7
2023-08-04 14:17:03.042,1,25.41,25991,27.3,44.0,1001.5
2023-08-04 14:21:54.186,2,17.48,17647,27.3,44.0,1001.5
2023-08-04 14:23:42.819,3,19.2,11319,27.3,44.0,1001.5
2023-08-04 14:27:04.422,1,25.41,25991,27.7,43.5,1001.6
2023-08-04 14:31:55.554,2,17.37,17647,27.7,43.5,1001.6
2023-08-04 14:33:44.200,3,19.25,11319,27.7,43.5,1001.6
2023-08-04 14:37:05.768,1,25.41,25991,28.1,42.5,1001.5
2023-08-04 14:41:56.903,2,17.48,17647,28.1,42.5,1001.5
2023-08-04 14:43:45.577,3,19.2,11319,28.1,42.5,1001.5
2023-08-04 14:47:07.147,1,25.35,25991,28.4,43.0,1001.3
2023-08-04 14:51:58.260,2,17.37,17647,28.4,43.0,1001.3
2023-08-04 14:53:46.938,3,19.2,11319,28.4,43.0,1001.3
2023-08-04 14:57:08.501,1,25.35,25991,27.7,45.0,1001.4
2023-08-04 15:01:59.620,2,17.37,17647,27.7,45.0,1001.4
2023-08-04 15:03:48.299,3,19.14,11319,27.7,45.0,1001.4
2023-08-04 15:07:09.874,1,25.35,25991,27.4,42.0,1001.4
2023-08-04 15:12:00.985,2,17.33,17647,27.4,42.0,1001.4
2023-08-04 15:13:49.665,3,19.14,11319,27.4,42.0,1001.4
2023-08-04 15:17:11.222,1,25.35,25991,27.3,39.5,1001.5
2023-08-04 15:22:02.339,2,17.33,17647,27.3,39.5,1001.5
2023-08-04 15:23:51.039,3,19.14,11319,27.3,39.5,1001.5
2023-08-04 15:27:12.596,1,25.41,25991,26.6,39.5,1001.5
2023-08-04 15:32:03.705,2,17.33,17647,26.6,39.5,1001.5
2023-08-04 15:33:52.389,3,19.1,11319,26.6,39.5,1001.5
2023-08-04 15:37:13.976,1,25.35,25991,25.8,39.5,1001.7
2023-08-04 15:42:05.082,2,17.37,17647,25.8,39.5,1001.7
2023-08-04 15:43:53.763,3,19.1,11319,25.8,39.5,1001.7
2023-08-04 15:47:15.346,1,25.41,25991,25.3,38.0,1001.7
2023-08-04 15:52:06.427,2,17.33,17647,25.3,38.0,1001.7
2023-08-04 15:57:16.697,1,25.51,25991,25.0,39.0,1001.5
2023-08-04 16:02:07.803,2,17.37,17647,25.0,39.0,1001.5
2023-08-04 16:03:56.481,3,19.1,11319,25.0,39.0,1001.5
2023-08-04 16:07:18.059,1,25.8,25991,24.3,44.0,1001.5
2023-08-04 16:12:09.162,2,17.37,17647,24.3,44.0,1001.5
2023-08-04 16:13:57.857,3,19.1,11319,24.3,44.0,1001.5
2023-08-04 16:17:19.417,1,25.75,25991,24.0,45.5,1001.5
2023-08-04 16:22:10.538,2,17.33,17647,24.0,45.5,1001.5
2023-08-04 16:23:59.202,3,19.1,11319,24.0,45.5,1001.5
2023-08-04 16:27:20.789,1,25.46,25991,23.9,46.0,1001.6
2023-08-04 16:34:00.557,3,19,11319,23.9,46.0,1001.6
2023-08-04 16:37:22.167,1,25.46,25991,24.1,44.0,1001.4
2023-08-04 16:42:13.250,2,17.37,17647,24.1,44.0,1001.4
2023-08-04 16:44:01.915,3,19,11319,24.1,44.0,1001.4
2023-08-04 16:47:23.513,1,25.57,25991,24.6,42.5,1001.3
2023-08-04 16:52:14.615,2,17.33,17647,24.6,42.5,1001.3
2023-08-04 16:54:03.291,3,19,11319,24.6,42.5,1001.3
2023-08-04 16:57:24.889,1,25.51,25991,24.7,43.0,1001.5
2023-08-04 17:02:15.960,2,17.37,17647,24.7,43.0,1001.5
2023-08-04 17:04:04.652,3,19,11319,24.7,43.0,1001.5
2023-08-04 17:07:26.263,1,26.09,25991,24.3,48.5,1001.5
2023-08-04 17:12:17.346,2,17.33,17647,24.3,48.5,1001.5
2023-08-04 17:14:05.997,3,19,11319,24.3,48.5,1001.5
2023-08-04 17:17:27.616,1,25.62,25991,23.9,49.0,1001.5
2023-08-04 17:22:18.697,2,17.37,17647,23.9,49.0,1001.5
2023-08-04 17:24:07.374,3,19,11319,23.9,49.0,1001.5
2023-08-04 17:27:28.998,1,25.75,25991,23.7,50.0,1001.4
2023-08-04 17:32:20.066,2,17.37,17647,23.7,50.0,1001.4
2023-08-04 17:34:08.725,3,18.95,11319,23.7,50.0,1001.4
2023-08-04 17:37:30.354,1,25.75,25991,23.4,50.5,1001.3
2023-08-04 17:44:10.082,3,19,11319,23.4,50.5,1001.3
2023-08-04 17:47:31.717,1,25.8,25991,23.2,51.0,1001.2
2023-08-04 17:52:22.775,2,17.33,17647,23.2,51.0,1001.2
2023-08-04 17:54:11.444,3,19,11319,23.2,51.0,1001.2
2023-08-04 17:57:33.099,1,25.51,25991,23.0,53.5,1001.5
2023-08-04 18:02:24.139,2,17.33,17647,23.0,53.5,1001.5
2023-08-04 18:04:12.807,3,18.95,11319,23.0,53.5,1001.5
2023-08-04 18:07:34.449,1,25.46,25991,22.6,54.5,1002.2
2023-08-04 18:12:25.497,2,17.37,17647,22.6,54.5,1002.2
2023-08-04 18:14:14.172,3,18.95,11319,22.6,54.5,1002.2
2023-08-04 18:17:35.807,1,25.41,25991,22.3,56.0,1002.7
2023-08-04 18:22:26.869,2,17.33,17647,22.3,56.0,1002.7
2023-08-04 18:24:15.537,3,18.95,11319,22.3,56.0,1002.7
2023-08-04 18:27:37.159,1,25.46,25991,22.0,55.5,1003.1
2023-08-04 18:32:28.242,2,17.33,17647,22.0,55.5,1003.1
2023-08-04 18:34:16.890,3,19,11319,22.0,55.5,1003.1
2023-08-04 18:37:38.545,1,25.8,25991,22.2,57.5,1003.1
2023-08-04 18:42:29.589,2,17.37,17647,22.2,57.5,1003.1
2023-08-04 18:47:39.887,1,25.68,25991,22.2,62.0,1002.8
2023-08-04 18:52:30.956,2,17.33,17647,22.2,62.0,1002.8
2023-08-04 18:54:19.593,3,18.95,11319,22.2,62.0,1002.8
2023-08-04 18:57:41.275,1,25.75,25991,22.1,64.5,1002.7
2023-08-04 19:02:32.314,2,17.37,17647,22.1,64.5,1002.7
2023-08-04 19:04:20.971,3,18.95,11319,22.1,64.5,1002.7
2023-08-04 19:07:42.646,1,25.41,25991,21.9,65.0,1002.6
2023-08-04 19:12:33.691,2,17.37,17647,21.9,65.0,1002.6
2023-08-04 19:14:22.330,3,18.89,11319,21.9,65.0,1002.6
2023-08-04 19:17:44.013,1,25.35,25991,21.7,64.5,1002.8
2023-08-04 19:22:35.058,2,17.37,17647,21.7,64.5,1002.8
2023-08-04 19:27:45.389,1,25.24,25991,21.7,64.0,1003.0
2023-08-04 19:32:36.417,2,17.37,17647,21.7,64.0,1003.0
2023-08-04 19:34:25.055,3,18.89,11319,21.5,62.5,1003.5
2023-08-04 19:37:46.743,1,25.41,25991,21.5,62.5,1003.5
2023-08-04 19:42:37.783,2,17.33,17647,21.5,62.5,1003.5
2023-08-04 19:44:26.405,3,18.89,11319,21.4,61.0,1003.4
2023-08-04 19:47:48.095,1,25.24,25991,21.4,61.0,1003.4
2023-08-04 19:52:39.151,2,17.33,17647,21.4,61.0,1003.4
2023-08-04 19:54:27.757,3,18.89,11319,21.3,62.0,1003.0
2023-08-04 19:57:49.479,1,25.24,25991,21.3,62.0,1003.0
2023-08-04 20:02:40.516,2,17.33,17647,21.3,62.0,1003.0
2023-08-04 20:04:29.129,3,18.89,11319,20.7,71.0,1003.5
2023-08-04 20:07:50.828,1,25.24,25991,20.7,71.0,1003.5
2023-08-04 20:12:41.873,2,17.33,17647,20.7,71.0,1003.5
2023-08-04 20:14:30.487,3,18.89,11319,20.3,67.5,1003.7
2023-08-04 20:17:52.187,1,25.24,25991,20.3,67.5,1003.7
2023-08-04 20:24:31.832,3,18.89,11319,20.1,66.0,1004.0
2023-08-04 20:27:53.543,1,25.24,25991,20.1,66.0,1004.0
2023-08-04 20:32:44.577,2,17.37,17647,20.1,66.0,1004.0
2023-08-04 20:34:33.202,3,18.89,11319,19.9,70.5,1004.2
2023-08-04 20:37:54.911,1,25.17,25991,19.9,70.5,1004.2
2023-08-04 20:42:45.927,2,17.37,17647,19.9,70.5,1004.2
2023-08-04 20:44:34.561,3,18.89,11319,19.6,69.0,1003.9
2023-08-04 20:47:56.272,1,25.51,25991,19.6,69.0,1003.9
2023-08-04 20:52:47.309,2,17.37,17647,19.6,69.0,1003.9
2023-08-04 20:54:35.931,3,18.89,11319,19.5,70.5,1003.9
2023-08-04 20:57:57.645,1,25.51,25991,19.5,70.5,1003.9
2023-08-04 21:02:48.655,2,17.33,17647,19.5,70.5,1003.9
2023-08-04 21:04:37.298,3,18.89,11319,19.4,73.5,1004.1
2023-08-04 21:07:58.993,1,25.46,25991,19.4,73.5,1004.1
2023-08-04 21:12:50.041,2,17.33,17647,19.4,73.5,1004.1
2023-08-04 21:14:38.656,3,18.89,11319,19.6,74.5,1004.3
2023-08-04 21:18:00.372,1,25.41,25991,19.6,74.5,1004.3
2023-08-04 21:22:51.397,2,17.33,17647,19.6,74.5,1004.3
2023-08-04 21:24:40.018,3,18.89,11319,19.5,75.0,1004.4
2023-08-04 21:28:01.726,1,25.41,25991,19.5,75.0,1004.4
2023-08-04 21:32:52.764,2,17.33,17647,19.5,75.0,1004.4
2023-08-04 21:34:41.365,3,18.89,11319,19.4,75.5,1004.5
2023-08-04 21:38:03.109,1,25.17,25991,19.4,75.5,1004.5
2023-08-04 21:42:54.114,2,17.37,17647,19.4,75.5,1004.5
2023-08-04 21:44:42.729,3,18.85,11319,19.3,75.5,1004.9
2023-08-04 21:48:04.449,1,25.12,25991,19.3,75.5,1004.9
2023-08-04 21:52:55.502,2,17.33,17647,19.3,75.5,1004.9
2023-08-04 21:54:44.090,3,18.85,11319,19.2,77.0,1005.0
2023-08-04 21:58:05.817,1,25.17,25991,19.2,77.0,1005.0
2023-08-04 22:02:56.840,2,17.33,17647,19.2,77.0,1005.0
2023-08-04 22:04:45.443,3,18.85,11319,18.9,79.5,1005.4
2023-08-04 22:08:07.172,1,25.12,25991,18.9,79.5,1005.4
2023-08-04 22:12:58.207,2,17.33,17647,18.9,79.5,1005.4
2023-08-04 22:14:46.813,3,18.85,11319,18.6,82.0,1005.4
2023-08-04 22:18:08.534,1,25.17,25991,18.6,82.0,1005.4
2023-08-04 22:22:59.572,2,17.33,17647,18.6,82.0,1005.4
2023-08-04 22:24:48.160,3,18.85,11319,18.2,85.0,1005.3
2023-08-04 22:28:09.899,1,25.01,25991,18.2,85.0,1005.3
2023-08-04 22:33:00.929,2,17.33,17647,18.2,85.0,1005.3
2023-08-04 22:34:49.539,3,18.75,11319,18.0,86.5,1005.1
2023-08-04 22:38:11.258,1,25.01,25991,18.0,86.5,1005.1
2023-08-04 22:43:02.304,2,17.33,17647,18.0,86.5,1005.1
2023-08-04 22:44:50.883,3,18.75,11319,17.7,87.5,1005.1
2023-08-04 22:48:12.635,1,25.01,25991,17.7,87.5,1005.1
2023-08-04 22:53:03.648,2,17.37,17647,17.7,87.5,1005.1
2023-08-04 22:54:52.240,3,18.75,11319,17.7,88.5,1005.0
2023-08-04 22:58:14.005,1,25.01,25991,17.7,88.5,1005.0
2023-08-04 23:03:04.998,2,17.33,17647,17.7,88.5,1005.0
2023-08-04 23:04:53.582,3,18.75,11319,17.7,89.0,1004.5
2023-08-04 23:08:15.376,1,25.01,25991,17.7,89.0,1004.5
2023-08-04 23:13:06.388,2,17.37,17647,17.7,89.0,1004.5
2023-08-04 23:14:54.941,3,18.7,11319,17.6,89.0,1004.3
2023-08-04 23:18:16.733,1,25.01,25991,17.6,89.0,1004.3
2023-08-04 23:23:07.738,2,17.33,17647,17.6,89.0,1004.3
2023-08-04 23:24:56.293,3,18.7,11319,17.4,89.5,1004.5
2023-08-04 23:28:18.115,1,25.01,25991,17.4,89.5,1004.5
2023-08-04 23:33:09.096,2,17.33,17647,17.4,89.5,1004.5
2023-08-04 23:34:57.650,3,18.7,11319,17.4,90.0,1004.4
2023-08-04 23:38:19.482,1,25.01,25991,17.4,90.0,1004.4
2023-08-04 23:43:10.463,2,17.37,17647,17.4,90.0,1004.4
2023-08-04 23:44:59.013,3,18.64,11319,17.3,90.5,1004.2
2023-08-04 23:48:20.844,1,25.01,25991,17.3,90.5,1004.2
2023-08-04 23:53:11.834,2,17.33,17647,17.3,90.5,1004.2
2023-08-04 23:55:00.368,3,18.7,11319,17.1,90.5,1004.5
2023-08-04 23:58:22.223,1,25.01,25991,17.1,90.5,1004.5
2023-08-05 00:03:13.191,2,17.33,17647,17.1,90.5,1004.5
2023-08-05 00:05:01.725,3,18.64,11319,17.2,91.0,1004.5
2023-08-05 00:08:23.574,1,24.95,25991,17.2,91.0,1004.5
2023-08-05 00:13:14.543,2,17.33,17647,17.2,91.0,1004.5
2023-08-05 00:15:03.094,3,18.64,11319,17.0,90.5,1004.3
2023-08-05 00:18:24.939,1,25.01,25991,17.0,90.5,1004.3
2023-08-05 00:23:15.915,2,17.33,17647,17.0,90.5,1004.3
2023-08-05 00:25:04.456,3,18.64,11319,16.9,91.0,1004.0
2023-08-05 00:33:17.274,2,17.33,17647,16.9,91.0,1004.0
2023-08-05 00:35:05.805,3,18.6,11319,16.9,91.5,1003.9
2023-08-05 00:38:27.653,1,25.01,25991,16.9,91.5,1003.9
2023-08-05 00:43:18.619,2,17.33,17647,16.9,91.5,1003.9
2023-08-05 00:45:07.152,3,18.54,11319,16.8,91.5,1003.7
2023-08-05 00:48:29.038,1,25.01,25991,16.8,91.5,1003.7
2023-08-05 00:53:20.003,2,17.33,17647,16.8,91.5,1003.7
2023-08-05 00:55:08.517,3,18.54,11319,16.8,92.0,1003.6
2023-08-05 00:58:30.394,1,25.01,25991,16.8,92.0,1003.6
2023-08-05 01:03:21.363,2,17.33,17647,16.8,92.0,1003.6
2023-08-05 01:05:09.877,3,18.45,11319,16.8,92.0,1003.3
2023-08-05 01:08:31.760,1,25.06,25991,16.8,92.0,1003.3
2023-08-05 01:13:22.728,2,17.33,17647,16.8,92.0,1003.3
2023-08-05 01:15:11.249,3,18.54,11319,16.8,92.5,1003.3
2023-08-05 01:18:33.118,1,25.06,25991,16.8,92.5,1003.3
2023-08-05 01:23:24.128,2,17.33,17647,16.8,92.5,1003.3
2023-08-05 01:25:12.610,3,18.54,11319,16.8,93.0,1003.2
2023-08-05 01:28:34.476,1,25.06,25991,16.8,93.0,1003.2
2023-08-05 01:33:25.459,2,17.33,17647,16.8,93.0,1003.2
2023-08-05 01:35:13.955,3,18.54,11319,16.8,93.0,1003.3
2023-08-05 01:38:35.849,1,25.06,25991,16.8,93.0,1003.3
2023-08-05 01:43:26.829,2,17.33,17647,16.8,93.0,1003.3
2023-08-05 01:45:15.317,3,18.45,11319,16.7,92.5,1003.1
2023-08-05 01:48:37.217,1,25.06,25991,16.7,92.5,1003.1
2023-08-05 01:53:28.177,2,17.26,17647,16.7,92.5,1003.1
2023-08-05 01:55:16.693,3,18.45,11319,16.7,92.5,1003.0
2023-08-05 01:58:38.590,1,25.12,25991,16.7,92.5,1003.0
2023-08-05 02:03:29.536,2,17.26,17647,16.7,92.5,1003.0
2023-08-05 02:05:18.038,3,18.45,11319,16.6,92.5,1003.1
2023-08-05 02:08:39.942,1,25.12,25991,16.6,92.5,1003.1
2023-08-05 02:13:30.898,2,17.33,17647,16.6,92.5,1003.1
2023-08-05 02:15:19.394,3,18.45,11319,16.5,92.5,1003.0
2023-08-05 02:18:41.307,1,25.12,25991,16.5,92.5,1003.0
2023-08-05 02:23:32.252,2,17.33,17647,16.5,92.5,1003.0
2023-08-05 02:25:20.738,3,18.39,11319,16.5,92.5,1003.0
2023-08-05 02:28:42.675,1,25.24,25991,16.5,92.5,1003.0
2023-08-05 02:33:33.614,2,17.33,17647,16.5,92.5,1003.0
2023-08-05 02:35:22.101,3,18.39,11319,16.6,93.0,1003.1
2023-08-05 02:38:44.027,1,25.24,25991,16.6,93.0,1003.1
2023-08-05 02:43:34.979,2,17.26,17647,16.6,93.0,1003.1
2023-08-05 02:48:45.405,1,25.46,25991,16.5,93.0,1003.3
2023-08-05 02:53:36.347,2,17.26,17647,16.5,93.0,1003.3
2023-08-05 02:55:24.821,3,18.39,11319,16.5,93.0,1003.0
2023-08-05 02:58:46.772,1,25.96,25991,16.5,93.0,1003.0
2023-08-05 03:03:37.707,2,17.33,17647,16.5,93.0,1003.0
2023-08-05 03:05:26.171,3,18.35,11319,16.4,93.0,1003.0
2023-08-05 03:13:39.081,2,17.37,17647,16.4,93.0,1003.0
2023-08-05 03:15:27.553,3,18.39,11319,16.2,93.0,1002.9
2023-08-05 03:18:49.497,1,28.65,25991,16.2,93.0,1002.9
2023-08-05 03:23:40.435,2,17.48,17647,16.2,93.0,1002.9
2023-08-05 03:28:50.876,1,29.94,25991,16.2,93.5,1002.8
2023-08-05 03:33:41.803,2,17.52,17647,16.2,93.5,1002.8
2023-08-05 03:35:30.242,3,18.35,11319,16.2,93.5,1003.0
2023-08-05 03:38:52.229,1,30.53,25991,16.2,93.5,1003.0
2023-08-05 03:43:43.142,2,17.73,17647,16.2,93.5,1003.0
2023-08-05 03:45:31.597,3,18.35,11319,16.3,93.5,1003.3
2023-08-05 03:48:53.617,1,30.93,25991,16.3,93.5,1003.3
2023-08-05 03:53:44.498,2,18.09,17647,16.3,93.5,1003.3
2023-08-05 03:55:32.951,3,18.35,11319,16.5,94.0,1003.4
2023-08-05 03:58:54.955,1,31.41,25991,16.5,94.0,1003.4
2023-08-05 04:03:45.880,2,18.7,17647,16.5,94.0,1003.4
2023-08-05 04:05:34.319,3,18.35,11319,16.4,94.0,1003.4
2023-08-05 04:08:56.315,1,31.07,25991,16.4,94.0,1003.4
2023-08-05 04:13:47.244,2,19.56,17647,16.4,94.0,1003.4
2023-08-05 04:15:35.686,3,18.35,11319,16.4,94.0,1003.6
2023-08-05 04:18:57.681,1,31.21,25991,16.4,94.0,1003.6
2023-08-05 04:23:48.601,2,20.55,17647,16.4,94.0,1003.6
2023-08-05 04:25:37.047,3,18.28,11319,16.5,94.0,1003.4
2023-08-05 04:28:59.057,1,31.35,25991,16.5,94.0,1003.4
2023-08-05 04:33:49.961,2,21.55,17647,16.5,94.0,1003.4
2023-08-05 04:35:38.409,3,18.28,11319,16.5,94.0,1003.4
2023-08-05 04:39:00.414,1,31.48,25991,16.5,94.0,1003.4
2023-08-05 04:43:51.330,2,22.47,17647,16.5,94.0,1003.4
2023-08-05 04:45:39.778,3,18.28,11319,16.5,94.5,1003.4
2023-08-05 04:49:01.786,1,31.82,25991,16.5,94.5,1003.4
2023-08-05 04:53:52.688,2,22.99,17647,16.5,94.5,1003.4
2023-08-05 04:55:41.134,3,18.28,11319,16.6,94.0,1003.4
2023-08-05 04:59:03.158,1,32.16,25991,16.6,94.0,1003.4
2023-08-05 05:03:54.040,2,23.24,17647,16.6,94.0,1003.4
2023-08-05 05:05:42.492,3,18.28,11319,16.4,94.0,1003.7
2023-08-05 05:09:04.509,1,32.16,25991,16.4,94.0,1003.7
2023-08-05 05:13:55.413,2,23.5,17647,16.4,94.0,1003.7
2023-08-05 05:15:43.842,3,18.28,11319,16.4,94.0,1003.5
2023-08-05 05:19:05.881,1,32.38,25991,16.4,94.0,1003.5
2023-08-05 05:23:56.767,2,24.31,17647,16.4,94.0,1003.5
2023-08-05 05:25:45.191,3,18.24,11319,16.5,94.0,1003.5
2023-08-05 05:29:07.238,1,32.38,25991,16.5,94.0,1003.5
2023-08-05 05:33:58.129,2,24.9,17647,16.5,94.0,1003.5
2023-08-05 05:35:46.566,3,18.24,11319,16.7,94.0,1003.4
2023-08-05 05:39:08.589,1,32.59,25991,16.7,94.0,1003.4
2023-08-05 05:43:59.493,2,25.01,17647,16.7,94.0,1003.4
2023-08-05 05:45:47.916,3,18.24,11319,17.0,93.5,1003.3
2023-08-05 05:49:09.952,1,32.5,25991,17.0,93.5,1003.3
2023-08-05 05:55:49.288,3,18.28,11319,17.1,92.5,1003.3
2023-08-05 05:59:11.311,1,32.38,25991,17.1,92.5,1003.3
2023-08-05 06:04:02.204,2,25.01,17647,17.1,92.5,1003.3
2023-08-05 06:05:50.645,3,18.24,11319,17.1,91.5,1003.2
2023-08-05 06:09:12.671,1,32.59,25991,17.1,91.5,1003.2
2023-08-05 06:14:03.564,2,24.95,17647,17.1,91.5,1003.2
2023-08-05 06:19:14.043,1,32.5,25991,17.1,91.0,1003.4
2023-08-05 06:24:04.943,2,24.9,17647,17.1,91.0,1003.4
2023-08-05 06:25:53.353,3,18.28,11319,17.2,90.0,1003.5
2023-08-05 06:29:15.400,1,31.9,25991,17.2,90.0,1003.5
2023-08-05 06:34:06.324,2,24.79,17647,17.2,90.0,1003.5
2023-08-05 06:35:54.703,3,18.28,11319,17.4,89.5,1003.8
2023-08-05 06:39:16.763,1,31.9,25991,17.4,89.5,1003.8
2023-08-05 06:44:07.685,2,24.73,17647,17.4,89.5,1003.8
2023-08-05 06:45:56.066,3,18.28,11319,17.7,88.5,1003.8
2023-08-05 06:49:18.122,1,31.74,25991,17.7,88.5,1003.8
2023-08-05 06:54:09.049,2,24.68,17647,17.7,88.5,1003.8
2023-08-05 06:55:57.433,3,18.24,11319,17.6,88.5,1003.8
2023-08-05 06:59:19.501,1,31.68,25991,17.6,88.5,1003.8
2023-08-05 07:05:58.812,3,18.24,11319,17.7,89.0,1003.8
2023-08-05 07:14:11.776,2,24.68,17647,17.7,89.0,1003.8
2023-08-05 07:16:00.179,3,18.24,11319,18.0,89.0,1003.8
2023-08-05 07:19:22.235,1,31.48,25991,18.0,89.0,1003.8
2023-08-05 07:24:13.128,2,24.73,17647,18.0,89.0,1003.8
2023-08-05 07:26:01.541,3,18.28,11319,18.4,87.0,1004.0
2023-08-05 07:29:23.617,1,31.41,25991,18.4,87.0,1004.0
2023-08-05 07:34:14.496,2,24.73,17647,18.4,87.0,1004.0
2023-08-05 07:36:02.890,3,18.24,11319,18.7,87.0,1004.0
2023-08-05 07:39:24.967,1,31.35,25991,18.7,87.0,1004.0
2023-08-05 07:44:15.859,2,24.79,17647,18.7,87.0,1004.0
2023-08-05 07:46:04.254,3,18.24,11319,19.0,86.0,1004.0
2023-08-05 07:49:26.329,1,31.48,25991,19.0,86.0,1004.0
2023-08-05 07:54:17.220,2,24.73,17647,19.0,86.0,1004.0
2023-08-05 07:56:05.621,3,18.24,11319,19.2,84.5,1004.2
2023-08-05 07:59:27.702,1,31.35,25991,19.2,84.5,1004.2
2023-08-05 08:04:18.576,2,24.68,17647,19.2,84.5,1004.2
2023-08-05 08:06:06.965,3,18.24,11319,19.3,85.0,1004.3
2023-08-05 08:09:29.073,1,31.21,25991,19.3,85.0,1004.3
2023-08-05 08:14:19.939,2,24.62,17647,19.3,85.0,1004.3
2023-08-05 08:16:08.320,3,18.24,11319,19.7,83.0,1004.5
